File Name,Title,Meta Description,H1 Content,H2 Content,H3 Content,H4 Content,H5 Content,H6 Content,Paragraph Content,Date,Location
1716323825-112.html,"Cecil Brown and Tylar Campbell: “Liberty: Revival of African American Folk Culture in the Age of Digital Technology"" | Center for Spatial and Textual Analysis","About this talk: This presentation explores George Moses Horton as an oral poet. From Oral Horton To Written Horton, and Now Digital Horton. Using the tools of digital technology, we are able to transport the reader (viewer) back to the Antebellum Chapel Hill, 1830s. In the early 1990s, game computer designers introduced a new concept into the game industry called the avatar. By using a computer game the player began “to experience” his playing of a game through the avatar.","Cecil Brown and Tylar Campbell: “Liberty: Revival of African American Folk Culture in the Age of Digital Technology""",Events About People Connect With Us Contact Us,,,,,"About this talk : This presentation explores George Moses Horton as an oral poet. From Oral Horton To Written Horton, and Now Digital Horton. Using the tools of digital technology, we are able to transport the reader (viewer) back to the Antebellum Chapel Hill, 1830s. In the early 1990s, game computer designers introduced a new concept into the game industry called the avatar. By using a computer game the player began “to experience” his playing of a game through the avatar. This concept of “experiencing” something—of having an “experience”—is entirely new in fiction narration. The narration had been limited to books, to reading.  Here was a new way to “experience” a narrative—without reading. Like Torben Groda, Professor of media art at the University of Copenhagen, we will present Horton's poetry as a game that is like a “real-life experience”. I ask, how might it be possible to use virtual reality to do just that—to “experience” Horton’s world as an ‘embodied’ experience”? In our demonstration, we create an Acoustic Avatar of George Moses Horton to show how the user can “experience” Horton’s poetry. In collaboration with Tylar Campbell, a Ph.D. candidate at the School of Interactive Arts and Technology (SIAT) from Simon Fraser University, and Professor Steve DiPaola at the SIAT iVizLab, who is a highly regarded scholar] and innovator with AI including GPT 3, computational systems for expression, movement, and gestures, we were able to create a virtual world for Horton and occupy this immersive experience. With Tylar as the role player in the game, we decided to allow the avatar/Horton to interact with other characters. In addition, we allowed Tylar to “improvise” with the essential story of the real Horton, along with real incidents. In other words, we learned to fictionalize the story through the avatar/character. We focused on analyzing the activities of a player through three angles: character creation, character interaction, and game mechanics. About the speakers: Cecil Brown is the author of four novels (beginning with The Life and Loves of Mr. Jiveass Nigger in 1969), a memoir, the screenplay for Richard Pryor’s Which Way is Up?, and numerous essays in journals and newspapers over the last 50 years. After earning degrees at Columbia University, the University of Chicago, and U.C. Berkeley, Mr. Brown has taught at colleges and universities in France and Germany as well as at U.C. Davis, U.C. Berkeley, and four other colleges in the Bay Area.  He is currently affiliated with Stanford University as a researcher at their Spatial History Project and has a work in progress on James Baldwin. Mr. Brown resides in Berkeley, CA. Tylar Campbell is a PhD student specializing in Critical Computation Media at Simon Fraser University’s School of Interactive Arts & Technology (SIAT). He is a data-journalist with a MA from Stanford University. As a member of the Making Culture Lab at SIAT, his research explores fugitive anthropology, multi-modal scholarship, and the role of digital technology to create new realities and re-cognize past, present, and futures. His MA thesis consisted of an oral history of lynching in the American Deep South, that traces his ancestral lineage as a direct descendant of Wesley Johnson, victim of the last mob lynching in Alabama. This led to a multi-modal production of storytelling with a data visual, written narrative and podcast. His video and multimedia work investigate preservation methodologies to address fugitive histories and how these spaces are being reclaimed. His current project includes art-based research-creation, community-based co-production, and immersive media.","Tue February 1st 2022, 12:00 - 1:15pm",Online via Zoom
1716323825-391.html,"DHAsia Presents | Eurasia's Historical Space of Palimpsest: Desert, Border, Riparian and Steppe, by Manu P. Sobti | Center for Spatial and Textual Analysis","The critical biographies of borderlands—the conditions created by borders, boundaries and abandoned terrains—are evocative biographies of ‘no places’ and the people who no longer live there. Yet, these biographies are seldom recorded even though the passage of history through these so-called spatial ‘edges’ frequently leaves behind a rich palimpsest of cultural process.","DHAsia Presents | Eurasia's Historical Space of Palimpsest: Desert, Border, Riparian and Steppe, by Manu P. Sobti",Events About People Connect With Us Contact Us,,,,,"The critical biographies of borderlands —the conditions created by borders, boundaries and abandoned terrains—are evocative biographies of ‘no places’ and the people who no longer live there. Yet, these biographies are seldom recorded even though the passage of history through these so-called spatial ‘edges’ frequently leaves behind a rich palimpsest of cultural process. This research re-imagines medieval landscapes and spatialities along one such unique borderland condition on the legendary Silk Road, located on Central Asia’s legendary Oxus River (later the Amu Darya). Within the context of the decisive, Arab invasions on Central Asia between 675-750 CE, this waterway served as the selectively permeable, border/boundary condition for the Arab armies moving across the cultural region of Khorasan. The Oxus was forded at only two crossing points along its length, both of which have retained this significant role through time. In moving beyond empirical narratives and quantitative potomology, this work reconstructs this spectacular riverine landscape and its two crossing points, based on collections of topographical, Soviet-era de-classified maps, and by employing imaginative technologies that describe the ‘places of choreographies’ mentioned in the archival sources. It collates ‘landscape stories’ from a plethora of historical sources ranging from archival maps, textual and biographical accounts, to archeological and hydraulic reports. It thereby lends unprecedented ‘voice’ to the river’s tumultuous history and to the seemingly ‘inconsequential’ cultural landscape on her banks, while exploring how cultural indigeneity was transmitted with the human migrations across this geographical liminality, creating cities and architecture. During his residency at Stanford, Professor Sobti will also lead a registration-required, hands-on DHAsia workshop. The registration link can be found here . DHAsia gratefully acknowledges support for Prof. Sobti's workshop from the Center for Spatial and Textual Analysis (CESTA), the Center for Interdisciplinary Digital Research, the Abbasi Program, and the Center for Russian, East European and Eurasian Studies (CREEES) at Stanford University.","Tue February 21st 2017, 4:15 - 6:00pm","CESTA, Wallenberg Hall, 4th Floor"
1716323825-47.html,"Estelle Freedman and Natalie Marine-Street: Data Mining, Meta-Data, Encoding, and More: Mixed Methods Analyses of Oral History Narratives | Center for Spatial and Textual Analysis","How can textual analysis methods help historians to utilize the archival trove of oral histories that have been digitized in the past decade, along with those interviews born digital? ","Estelle Freedman and Natalie Marine-Street: Data Mining, Meta-Data, Encoding, and More: Mixed Methods Analyses of Oral History Narratives",Events About People Connect With Us Contact Us,,,,,"How can textual analysis methods help historians to utilize the archival trove of oral histories that have been digitized in the past decade, along with those interviews born digital? The Stanford Oral History Text Analysis Project, which we created to explore twentieth-century women’s narratives of sexual assault and harassment, has compiled a corpus of 2500 oral history transcripts from varied U.S. repositories. We developed a combination of quantitative and qualitative methods, including an original search tool, called Winnow; NVivo coding; metadata/coding analysis; and close reading. At this presentation we will illustrate how combining these methods help us understand which women recalled which types of sexual violence, the ways they spoke about them, and how these narratives changed over time. In addition to the implications of the results for our understanding of sexual violence, these mixed methods can be applied to any research topic. Our work encourages oral historians and archivists to adopt standard practices in order to enable widescale textual analysis of digital oral history transcripts. This event is cosponsored with the Department of History. The presentation will include lunch and take place in the History Department, Room 307. A Zoom link is available upon request from Office Management Intern, Daniela Perez ( perezd20 [at] stanford.edu (perezd20[at]stanford[dot]edu) ). About the Presenters Estelle Freedman is the Edgar E. Robinson Professor in U.S. History (Emerit) at Stanford University, where she co-founded of the Program in Feminist, Gender, and Sexuality Studies. The recipient of multiple teaching awards, she has held fellowships from the National Endowment for the Humanities, the Guggenheim Memorial Foundation, and the Center for Advanced Study in the Behavioral Sciences, where she is currently a Faculty Fellow. Her books include studies of women's prison reform ( Their Sisters' Keepers [1981] and Maternal Justice [1996]; feminism ( No Turning Back [2002] and The Essential Feminist Reader [2007]; and, with John D’Emilio, sexuality ( Intimate Matters [3d ed., 2012] and My Desire for History: Essays on Gay, Community, and Labor History by Allan Bérubé [2011]). Freedman is the author of the multiple award-winning Redefining Rape: Sexual Violence in the Era of Suffrage and Segregation (2013). She continues to study rape and harassment through the Stanford Oral History Text Analysis Project. Her article “‘Not a Word Was Said Ever Again’: Silence and Speech in Women’s Oral History Accounts of Sexual Harassment,” appears in the Spring 2023 issue of the Oral History Review . She is also co-producing/directing a documentary film about folk musician and activist Faith Petric (1915-2013). Natalie Marine-Street supports university faculty and staff, leaders, and community members  documenting their lived experiences and stories of organizational, social, and technological change using her skills as a historian, oral history interviewer, and project manager. She currently manages the Stanford Historical Society's Oral History Program, which documents the history of the university through interviews with faculty, staff, and alumni; conducts theme-based projects on topics ranging from the experiences of the university’s pioneering female faculty members to the history of Stanford’s athletics program; and serves as an oral history education and training resource to the university community.","Tue October 24th 2023, 12:00 - 1:15pm",History Room 307
1716323825-104.html,"Sylvester Johnson: ""Could a Robot Feel Pain? Race, Technology, and the Political Problem of Personhood"" | Center for Spatial and Textual Analysis","Join us for the first Digital Horizons Lecture, a new series presented in partnership with the Stanford Humanities Center (SHC).","Sylvester Johnson: ""Could a Robot Feel Pain? Race, Technology, and the Political Problem of Personhood""","Events Could a Robot Feel Pain? Race, Technology, and the Political Problem of Personhood About People Connect With Us Contact Us",,,,,"Join us for the first Digital Horizons Lecture, a new series presented in partnership with the Stanford Humanities Center (SHC). In this lecture, Sylvester A. Johnson interprets the work of Ibn Rushd (""Averroës""), the twelfth-century Islamic scholar of Andalusia who achieved renown as the ‘father’ of secularism, in order to elucidate and heuristically challenge Ibn Rushd’s theory of the intellect as a power of the soul. Johnson leverages Rushd’s distinction between sensing and knowing in order to examine contemporary, sensory-driven AI technology (particularly brain-computer-interface architectures) as a uniquely generative problem of interest for humanists and technical experts alike. Of central importance is the sensation of pain, as it constitutes a phenomenon of embodiment, a category of human experience, and a political problem that has been implicated in histories of racial domination. About the speaker: Sylvester A. Johnson is Assistant Vice Provost for the Humanities and Executive Director of the “Tech for Humanity” initiative at Virginia Tech. He is the founding director of Virginia Tech’s new Center for Humanities, which is supporting human-centered research and humanistic approaches to the guidance of technology. Sylvester’s research has examined religion, race, and empire in the Atlantic world; religion and sexuality; national security practices; and the impact of intelligent machines and human enhancement on human identity and race governance. In addition to co-facilitating a national working group on religion and U.S. empire, Johnson led an Artificial Intelligence project that developed a successful proof-of-concept machine learning application to ingest and analyze a humanities text. He is the author of The Myth of Ham in Nineteenth-Century American Christianity (Palgrave 2004), a study of race and religious hatred that won the American Academy of Religion’s Best First Book award; and African American Religions, 1500-2000 (Cambridge 2015), an award-winning interpretation of five centuries of democracy, c olonialism, and freedom in the Atlantic world. Johnson has also co-edited The FBI and Religion: Faith and National Security Before and After 9/11 (University of California 2017). He is a founding co-editor of the Journal of Africana Religions. He is currently producing a digital scholarly edition of an early English history of global religions and writing a book on human identity in an age of intelligent machines and human-machine symbiosis.  Co-sponsored by the Center for Comparative Studies in Race & Ethnicity, the Institute for Human-Centered Artificial Intelligence, African & African American Studies, the Ethics, Society & Technology Hub, and the Department of Religious Studies. Made possible by support from the Office of the President.","Tue April 5th 2022, 4:00 - 6:00pm","Levinthal Hall, Stanford Humanities Center, and online via Zoom."
1716323825-51.html,CESTA Digital Humanities Research Showcase 2023 | Center for Spatial and Textual Analysis,"Every year, CESTA's Digital Humanities Fellows Program supports graduate students developing humanities research projects that apply computational tools and methods. Attend this day-long showcase to hear directly from this year's cohort about the projects they pursued through the program. Many will present together with the undergraduate students with whom they collaborated. ",CESTA Digital Humanities Research Showcase 2023,Events About People Connect With Us Contact Us,,,,,"Every year, CESTA's Digital Humanities Fellows Program supports graduate students developing humanities research projects that apply computational tools and methods. Attend this day-long showcase to hear directly from this year's cohort about the projects they pursued through the program. Many will present together with the undergraduate students with whom they collaborated. In the afternoon, in a dedicated poster session, a selection of students from this year's CESTA Undergraduate Research Internship Program will present their contributions to CESTA faculty research projects. The showcase will include lunch and refreshments and take place at the Stanford Center for Spatial and Textual Analysis in Wallenberg 433A. Join us for this day of celebration of CESTA research. A Zoom link is available upon request from Center Manager, Jonathan Clark ( jclark93 [at] stanford.edu (jclark93[at]stanford[dot]edu) ). Program Coffee, pastries and welcome Opening remarks from CESTA Faculty Director Giovanna Ceserani Text Lives: Essence and Narrative in  Archives and Corpora Introduction and moderation by Will Fenton, with presentations from: Followed by Q&A Ancient World, Modern Methods Introduction and moderation by Andrew Patrick Nelson, with presentations from: Followed by Q&A Placing Data at Scale Introduction and moderation by Nicole Coleman, with presentations from: Followed by Q&A Poster Session and Reception 3:00-4:00: A selection of posters and presentations about their work on CESTA faculty projects from interns who participated in the Undergraduate Research Internship Program. 4:00-5:00: A celebration of the work done at CESTA this year.­­­­­","Fri May 26th 2023, 8:30am - 5:00pm","Wallenberg Hall, 4th floor"
1716323825-387.html,"Dan Edelstein & Nicole Coleman -- ""A Better Way to Build a Humanities Data Set"" | Center for Spatial and Textual Analysis","Digital libraries and research institutions are building a rich web of linked culture heritage data that is already changing the kinds of questions we can ask of the past. And yet accessing that data remains a significant challenge even for scholars with an understanding of the technology. Humanities+Design, a research lab at CESTA, is creating FI:BRA to help scholars build complex, multidimensional data sets intuitively.","Dan Edelstein & Nicole Coleman -- ""A Better Way to Build a Humanities Data Set""",Events About People Connect With Us Contact Us,,,,,"Digital libraries and research institutions are building a rich web of linked culture heritage data that is already changing the kinds of questions we can ask of the past. And yet accessing that data remains a significant challenge even for scholars with an understanding of the technology. Humanities+Design, a research lab at CESTA, is creating FI:BRA to help scholars build complex, multidimensional data sets intuitively. We describe it as a personal data modeling tool. While we all depend upon machine scale computing to help us wade through the sea of research data and discover what is relevant, we also need human scale tools that support critical inquiry into the data themselves. This talk is both an introduction to FI:BRA and an invitation to participate in its design.","Tue March 14th 2017, 12:00 - 1:30pm","Bldg. 160, Rm. 433A"
1716323825-368.html,Lit Lab Welcomes New Graduate Students | Center for Spatial and Textual Analysis,"This welcome event introduces new graduate students to the Stanford Literary Lab, a research collective that applies computational criticism, in all its forms, to the study of literature.",Lit Lab Welcomes New Graduate Students,Events About People Connect With Us Contact Us,,,,,"This welcome event introduces new graduate students to the Stanford Literary Lab , a research collective that applies computational criticism, in all its forms, to the study of literature.","Fri September 29th 2017, 5:00 - 7:00pm","TERRACE ROOM, MARGARET JACKS HALL, ROOM 426"
1716323825-153.html,Feb 9: Jessica Johnson on Digital Humanities Against Enclosure | Center for Spatial and Textual Analysis,"Bridging past and present in digital practice is more important now than ever. This talk will explore the paradigms and possibilities for digital practice in our research, teaching, and collaborative work that moves beyond project completion and embodies a crossroads praxis: A praxis of engagement with our machines that centers history, ethics of care, active accountability, and our humanity.",Feb 9: Jessica Johnson on Digital Humanities Against Enclosure,Events About People Connect With Us Contact Us,,,,,"Bridging past and present in digital practice is more important now than ever. This talk will explore the paradigms and possibilities for digital practice in our research, teaching, and collaborative work that moves beyond project completion and embodies a crossroads praxis: A praxis of engagement with our machines that centers history, ethics of care, active accountability, and our humanity. Jessica Marie Johnson is an Assistant Professor in the Department of History at the Johns Hopkins University. Johnson is a historian of Atlantic slavery and the Atlantic African diaspora. She is the author of Wicked Flesh: Black Women, Intimacy, and Freedom in the Atlantic World (University of Pennsylvania Press, August 2020). She is co-editor with Lauren Tilton and David Mmimo of Debates in the Digital Humanities: Computational Humanities . She is guest editor of Slavery in the Machine , a special issue of archipelagos journal (2019) and co-editor with Dr. Mark Anthony Neal (Duke University) of Black Code: A Special Issue of the Black Scholar (2017). Her work has appeared in Slavery & Abolition , The Black Scholar , Meridians: Feminism, Race and Transnationalism , American Quarterly , Social Text, The Journal of African American History , the William & Mary Quarterly , Debates in the Digital Humanities , Forum Journal , Bitch Magazine , Black Perspectives (AAIHS), Somatosphere and Post-Colonial Digital Humanities (DHPoco) and her book chapters have appeared in multiple edited collections.  This is the second event in our recently announced The Digital Humanities Long View seminar series, a collaboration between UCL's Centre for Digital Humanities and the Center for Spatial and Textual Analysis at Stanford.","Tue February 9th 2021, 12:00 - 1:30pm",Virtual
1716323825-295.html,"Information, Intelligent Machines, and New Knowledge | Center for Spatial and Textual Analysis","In Academic Year 2018-19, Stanford Libraries will host the speaker series, “Information, Intelligent Machines, and New Knowledge.”The series will begin in autumn with the “Discovery Sessions,” a series of presentations and discussions oriented to work going on within libraries to address the rapidly changing digital information landscape. The sessions are an exploration of artificial intelligence, digital infrastructure, and digital interfaces to improve information access and discovery in libraries and archives.","Information, Intelligent Machines, and New Knowledge",Events About People Connect With Us Contact Us,,,,,"In Academic Year 2018-19, Stanford Libraries will host the speaker series, “Information, Intelligent Machines, and New Knowledge.”The series will begin in autumn with the “ Discovery Sessions ,” a series of presentations and discussions oriented to work going on within libraries to address the rapidly changing digital information landscape. The sessions are an exploration of artificial intelligence, digital infrastructure, and digital interfaces to improve information access and discovery in libraries and archives. The series will demonstrate applications of AI to search and discovery, metadata enrichment, and digitization. The session will be one hour and consist of a 30 minute talk + 30 minutes of Q&A, including questions from remote participants. The Discovery Sessions will be recorded and distributed widely. The first Discovery Session will take place on October 29 with Nicole Coleman of the Stanford Libraries, who will be speaking on Library-Inspired Artificial Intelligence .For information about future Discovery Sessions, click here . Zoom teleconferencing will be available . Details will be provided to registrants prior to the event.","Mon October 29th 2018, 1:00 - 2:00pm","Green Library, 5th floor, Bender Room"
1716323825-202.html,"CANCELED - CESTA Seminar | C. Brown on ""'It Don't Mean a Thing If It Ain't Got That Swing': Reframing Black..."" | Center for Spatial and Textual Analysis","Cecil Brown will join us to present: ""'It Don’t Mean a Thing If It Ain’t Got That Swing': Reframing Black Studies in the Digital Age""","CANCELED - CESTA Seminar | C. Brown on ""'It Don't Mean a Thing If It Ain't Got That Swing': Reframing Black...""",Events About People Connect With Us Contact Us,,,,," Cecil Brown will join us to present: ""'It Don’t Mean a Thing If It Ain’t Got That Swing': Reframing Black Studies in the Digital Age"" This lecture draws inspiration from the 1619 Project to explore the ongoing impacts of slavery on our culture. Cecil Brown will introduce George Moses Horton, slave poet and precursor to hip-hop as oral poetry and demonstrate how to use digital tools, such as AR (Augmented Reality) and VR (Virtual Reality), to retrieve the lost aura of songs, dance, and storytelling in the oral traditions of Black Americans. Cecil Brown is a novelist, short story writer, and film maker. He received his M.A. in English from University of Chicago and his Ph.D. in African American Studies, Folklore and Narrative from UC Berkeley.","Tue March 10th 2020, 12:00 - 1:20pm","CESTA Seminar Room (Bldg. 160, Rm. 433A)"
1716323825-347.html,"CESTA Seminar | M. Maryl ""Digital Literary Studies with Polish Accent"" | Center for Spatial and Textual Analysis","Digital humanities suddenly erupted in Poland in the second decade of the 21st Century: scholars and institutions established first digital humanities centres, joined important European networks and consortia like CLARIN, NeDiMAH, DARIAH, OPERAS, and hosted large international conferences, including ADHO’s DH 2016 in Kraków. Yet this sudden eruption by no means marks the beginning of DH in Poland, as the first digital projects could be traced back to the early 2000s.","CESTA Seminar | M. Maryl ""Digital Literary Studies with Polish Accent""",Events About People Connect With Us Contact Us,,,,,"Digital humanities suddenly erupted in Poland in the second decade of the 21st Century: scholars and institutions established first digital humanities centres, joined important European networks and consortia like CLARIN, NeDiMAH, DARIAH, OPERAS, and hosted large international conferences, including ADHO’s DH 2016 in Kraków. Yet this sudden eruption by no means marks the beginning of DH in Poland, as the first digital projects could be traced back to the early 2000s. This presentation provides a general overview of DH in Poland with a focus on literary studies. I adapt Roopika Risam’s (2017) notion of “DH accent” to discuss the tension between the “global DH” and local practices. I will briefly present major centers, networks and survey data on digital methods and practices in the humanities. Finally I will showcase selected projects in digital literary studies, including web-based tools for natural language processing, digital editions and resources that could be freely accessed and used by researchers. Maciej Maryl , Ph.D., is Assistant Professor at and the founding head of the Digital Humanities Centre at the Institute of Literary Research of the Polish Academy of Sciences . He chairs a COST action, New Exploratory Phase in Research on East European Cultures of Dissent , and coordinates the data project, Polish Literary Bibliography – a knowledge lab on contemporary Polish culture . He is also involved in DARIAH Digital Methods and Practices Observatory WG (DiMPO) , ALLEA E-humanities Working Group , OPERAS Core group, and OpenMethods Editorial Board. He is currently a Fulbright Visiting Scholar at Stanford Literary Lab, where he works on quantifying transitions in Polish literary history (1989-2000) on the basis of bibliographical data and full academic journals.","Tue February 20th 2018, 12:00 - 1:20pm","Bldg. 160, Rm. 433A"
1716323825-91.html,"Luca Scholz: ""A Distant Reading of Law Dissertations"" | Center for Spatial and Textual Analysis","About this talk: Scholars and students at early modern European universities wrote hundreds of thousands of dissertations. One reason why these sources have often been neglected is that they defy any individual’s capacity for close reading. This talk presents a distant reading of the titles of over 20,000 legal dissertations written at German universities during the seventeenth century.","Luca Scholz: ""A Distant Reading of Law Dissertations""",Events About People Connect With Us Contact Us,,,,,"About this talk: Scholars and students at early modern European universities wrote hundreds of thousands of dissertations. One reason why these sources have often been neglected is that they defy any individual’s capacity for close reading. This talk presents a distant reading of the titles of over 20,000 legal dissertations written at German universities during the seventeenth century. Providing a pathway into a forbidding archive, it highlights the dissertations’ interest for the history of jurisprudence and its receptiveness to social change, the history of universities and academic publishing, baroque rhetoric, and cultural, political, and economic history. The talk also discusses a visualization technique used to examine whether shifts in subjects, methods, or language can be attributed to specific age cohorts or whether they were adopted across generations. About the speaker: I am a scholar of European and digital history who is particularly involved in the relationship of political authority and human mobility, interactions with and perceptions of the atmosphere, and the use of geospatial and computational methods to study the past. I earned a PhD in History at the European University Institute in Florence, an MA in History at the École des hautes études en sciences sociales in Paris and the University of Heidelberg, as well as a BA in Economics at the latter university. Before moving to England, I held a Mellon Postdoctoral Fellowship at Stanford University from 2016 to 2019. I have also taught at the Free University of Berlin and have been a visiting scholar at the University of Saint Andrews and at Columbia University. You can find more information on my work at lucascholz.com .","Tue May 24th 2022, 12:00 - 1:15pm",Hybrid event: in-person at CESTA and via Zoom
1716323825-193.html,"CESTA Seminar | The Literary Lab, ""Writing and Epidemic"" | Center for Spatial and Textual Analysis","  Members of The Literary Lab will join us to present: ""Writing and Epidemic""","CESTA Seminar | The Literary Lab, ""Writing and Epidemic""",Events About People Connect With Us Contact Us,,,,," Members of The Literary Lab will join us to present: ""Writing and Epidemic"" Our project, a collaborative effort of the Stanford Literary Lab, takes a multi-pronged approach to investigating writing that responds to epidemics, both present and historical. In response to the current pandemic, we are analyzing recent news sources while we simultaneously explore historical newspaper coverage for analogs of other diseases. We’re particularly interested in the language of care and safety: in epidemic conditions, who gets to care? Who gets personified or erased? While we ponder these questions of public rhetoric, we’ve also begun an investigation into social distancing and the novel of isolation. Does the way that we describe isolation in literary contexts change according to the gender of the characters, whether it is voluntary or not, or whether the distancing happens alone or in groups? By exploring the ways in which novels have confronted the experience of social distancing, we seek to gain a better understanding of our own moment. Our project is a collaboration between members of the Stanford Literary Lab . Participants include Mark Algee-Hewitt , Steele Douris , Yibing Du , Charlotte Lindeman , Nika Mavrody , Nichole Nomura , J.D. Porter , and Matt Warner , who initiated the project and has coordinated the different aspects of our work as a whole.","Tue May 26th 2020, 12:00 - 1:15pm",broadcast live via zoom
1716323825-255.html,Data Visualization with Tableau | Center for Spatial and Textual Analysis,"Tableau is a free desktop application for creating complex visualizations of data, without having to write any code. This workshop will provide a hands-on overview of how to import data into Tableau, create visualizations, and export your results. The workshop will be focused on data from humanities and social sciences.",Data Visualization with Tableau,Events About People Connect With Us Contact Us,,,,,"Tableau is a free desktop application for creating complex visualizations of data, without having to write any code. This workshop will provide a hands-on overview of how to import data into Tableau, create visualizations, and export your results. The workshop will be focused on data from humanities and social sciences. This workshop is offered by Stanford Libraries' Center for Interdisciplinary Research as part of its mission to provide training in technical academic research practices and applied research methods. This workshop will be led by Quinn Dombrowski.","Tue April 30th 2019, 2:00 - 4:00pm",East Asia Library 224
1716323825-29.html,[POSTPONED] Mellon Sawyer Seminar Series: Recuperating Forgotten Narratives (Marlene Daut and Ayesha Hardison) | Center for Spatial and Textual Analysis,"Due to unforeseen circumstances, we are postponing this event to a later date in the Spring quarter.",[POSTPONED] Mellon Sawyer Seminar Series: Recuperating Forgotten Narratives (Marlene Daut and Ayesha Hardison),Events About People Connect With Us Contact Us,,,,,"The Data that Divides Us: Recalibrating Data Methods for New Knowledge Frameworks Across the Humanities Due to unforeseen circumstances, we are postponing this event to a later date in the Spring quarter. Previous seminars in our series have attended to divisions, but also possibilities, engendered by data along various fault lines and contexts (from 19th-century statistical thinking to biases in archives, from the challenges of quantification to the history of data governance). With this seminar on ‘Recuperating Forgotten Narratives’ we focus on what happens to text when it is digitized and turned into data. What new possibilities open up with this type of textual data? What new narratives can be written about past and present textual traditions? What remains irretrievable? This is the fifth event in the Mellon Sawyer Seminar series, The Data that Divides Us: Recalibrating Data Methods for New Knowledge Frameworks Across the Humanities, generously funded by the Andrew W. Mellon Foundation. During Stanford University's 2023-24 academic year, the Sawyer Seminar Series will convene scholars from a variety of disciplinary perspectives and personal standpoints to discuss the data that has saturated our world. Following the talk, there will be a response by Matt Randolph (PhD candidate in History at Stanford).  ","Thu February 29th 2024, 5:30 - 7:30pm","Wallenberg Hall, Room 433A"
1716323825-310.html,2-Day Software Carpentry Python/Git/Shell Workshop | Center for Spatial and Textual Analysis,"Please note: This is a 2-day workshop. When you register, you are registering for both days, October 10 & 11. This 2-day event on October 10 & 11 is an example-driven workshop on basic computing skills. Short tutorials alternate with hands-on practical exercises, and participants are encouraged to help one another. This workshop will cover basic concepts and tools, including task automation with the shell, version control with Git, and structured programming using Python.",2-Day Software Carpentry Python/Git/Shell Workshop,Events About People Connect With Us Contact Us,,,,,"Please note: This is a 2-day workshop. When you register, you are registering for both days, October 10 & 11. This 2-day event on October 10 & 11 is an example-driven workshop on basic computing skills. Short tutorials alternate with hands-on practical exercises, and participants are encouraged to help one another. This workshop will cover basic concepts and tools, including task automation with the shell, version control with Git, and structured programming using Python. This course is aimed at Stanford graduate students, post-docs, and other researchers. You don't need to have any previous knowledge of the tools that will be presented at the workshop. However, some familiarity with programming (in any language) or working at the command line may be useful. If you'd like to get a better idea of whether this workshop is appropriate for you, please check the curriculum materials for this workshop, which can be found at the following links: Participants should bring their own laptop to work on. This should be a ""real"" laptop - not a Chromebook, tablet, etc. You should also be sure to have admin privileges on this computer. Information on what to install on your computer before the workshop, as well as links to a pre/post survey that will help us get to know the group and better meet your needs can be found on the workshop website . A meal card will be provided to each attendee to use for lunch both days.","Wed October 10th 2018, 8:30am - 4:30pm","Green Library East Wing, Information Center Classroom"
1716323825-185.html,Data Practices: Challenge | Center for Spatial and Textual Analysis,"CESTA, Stanford Data Science Institute, and Stanford Libraries are hosting an online trans-disciplinary event exploring how data science, digital humanities, and libraries address sources, methods, and meaning.",Data Practices: Challenge,Events About People Connect With Us Contact Us,,,,,"CESTA, Stanford Data Science Institute, and Stanford Libraries are hosting an online trans-disciplinary event exploring how data science, digital humanities, and libraries address sources, methods, and meaning. Researchers in every field of study have access to far more data than could have been imagined even a decade ago. The scale and speed of data creation has opened up exciting new paths of inquiry while also introducing new kinds of data bias and challenges. Data science has made significant advances in computational and mathematical tools to organize and analyze data, recognize patterns and make predictions at scale. The digital humanities are also concerned with scale, but focus on how we reduce historical and literary sources into data representations that are ripe for computation. Libraries and archives that produce metadata, define collections, and trace provenance, all to provide meaningful context, are in need of more powerful tools to support the production of new knowledge. This state of things provides an opportunity, and perhaps faces us with an imperative, to learn from each other across theoretical and methodological divides, and to address the social, ethical, and political implications of the boundlessness of data today. Stanford PhD candidates and recent recipients from disciplines across campus will participate in a challenge that includes selected paper presentations and group workshopping of those papers through the lens of issues in data practices. The event will culminate in a discussion and review of the workshopping sessions findings with faculty and library staff. The application deadline passed on Sept. 6. CFP at datapractices.stanford.edu. Not open to the public.","Fri October 9th 2020, 12:00am",Broadcast live via Zoom
